,name,rank,reviews,stars,review_page,cat,print
603,"Surge Protector Power Strip , Nuetsa Extension Cord with 8 Outlets and 4 USB Ports, 6 Feet Power Cord (1625W/13A) , 2700 Joules, ETL Listed, Black",#28,"7,815",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B09F2XPJ47/ref=zg_bs_electronics_cr_sccl_28/146-4176987-7531425?pd_rd_i=B09F2XPJ47,Electronics,$18.97
604,"livho 2 Pack Blue Light Blocking Glasses, Computer Reading/Gaming/TV/Phones Glasses for Women Men,Anti Eyestrain & UV Glare (Light Black+Clear)",#29,"103,072",4.3 out of 5 stars,https://www.amazon.com/product-reviews/B09N7LVXLH/ref=zg_bs_electronics_cr_sccl_29/146-4176987-7531425?pd_rd_i=B09N7LVXLH,Electronics,$15.98 - $39.98
605,"Roku Voice Remote (Official) for Roku Players, Roku TVs and Roku Streambars",#30,"49,329",4.7 out of 5 stars,https://www.amazon.com/product-reviews/B07WVFCKSS/ref=zg_bs_electronics_cr_sccl_30/146-4176987-7531425?pd_rd_i=B07WVFCKSS,Electronics,$19.88
606,Back to life: The complete healthy back system DVD - 3 phase workout program,#1,490,3.8 out of 5 stars,https://www.amazon.com/product-reviews/B07QPQ4NY5/ref=zg_bs_entertainment-collectibles_cr_sccl_1/146-4176987-7531425?pd_rd_i=B07QPQ4NY5,Entertainment Collectibles,$54.00
607,"2021 Topps Garbage Pail Kids Food Fight HUGE Factory Sealed JUMBO FAT Pack with 24 Cards Including EXCLUSIVE CEREAL AISLE INSERTS & 2 GREEN PARALLELS! Look for Autos, Printing Plates & More! WOWZZER!",#2,99,4.5 out of 5 stars,https://www.amazon.com/product-reviews/B08XYBTP6R/ref=zg_bs_entertainment-collectibles_cr_sccl_2/146-4176987-7531425?pd_rd_i=B08XYBTP6R,Entertainment Collectibles,$24.95
608,2020 FORTNITE Series 2 Trading Cards 3-Pack Retail Lot 6 Cards Per Pack 18 Cards total Superior Sports Investments,#3,4,3.8 out of 5 stars,https://www.amazon.com/product-reviews/B09LZ9QDMW/ref=zg_bs_entertainment-collectibles_cr_sccl_3/146-4176987-7531425?pd_rd_i=B09LZ9QDMW,Entertainment Collectibles,$12.95
609,Disney Pin - Walt Disney World - 50th Anniversary - Mickey and Minnie Mouse,#4,22,4.9 out of 5 stars,https://www.amazon.com/product-reviews/B09HSWDV7V/ref=zg_bs_entertainment-collectibles_cr_sccl_4/146-4176987-7531425?pd_rd_i=B09HSWDV7V,Entertainment Collectibles,$29.95
610,Stranger Things Maya Hawke as Robin One Summer Can Change Everthing 8 x 10 Inch Photo,#5,8,3.7 out of 5 stars,https://www.amazon.com/product-reviews/B07VB5X9ZC/ref=zg_bs_entertainment-collectibles_cr_sccl_5/146-4176987-7531425?pd_rd_i=B07VB5X9ZC,Entertainment Collectibles,$7.95
611,[],#6,493,4.5 out of 5 stars,https://www.amazon.com/product-reviews/B00R3LIB0A/ref=zg_bs_entertainment-collectibles_cr_sccl_6/146-4176987-7531425?pd_rd_i=B00R3LIB0A,Entertainment Collectibles,$16.97
612,Jack Nicholson 8 x 10 Photo Batman as The Joker Black & White Pic Headshot Mouth Open Really Creepy kn,#7,3,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B00T6S6TZW/ref=zg_bs_entertainment-collectibles_cr_sccl_7/146-4176987-7531425?pd_rd_i=B00T6S6TZW,Entertainment Collectibles,$7.99
613,1985 Garbage Pail Kids cards series 2 complete set,#8,3,5.0 out of 5 stars,https://www.amazon.com/product-reviews/B00M5G5RHS/ref=zg_bs_entertainment-collectibles_cr_sccl_8/146-4176987-7531425?pd_rd_i=B00M5G5RHS,Entertainment Collectibles,$399.99
614,[],#9,3,5.0 out of 5 stars,https://www.amazon.com/product-reviews/B00M5G5RHS/ref=zg_bs_entertainment-collectibles_cr_sccl_8/146-4176987-7531425?pd_rd_i=B00M5G5RHS,Entertainment Collectibles,$4.00
615,"Wowzzer 2020 Panini FORTNITE Trading Cards Series 2 Awesome HUGE Factory Sealed JUMBO FAT Pack with 22 Cards including 2 RARE CARDS! Look for Holofoil&Optichrome Holo Parallels, Outfits⤅ Cards!",#10,60,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B08PCD52DB/ref=zg_bs_entertainment-collectibles_cr_sccl_10/146-4176987-7531425?pd_rd_i=B08PCD52DB,Entertainment Collectibles,$29.95
616,[],#11,60,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B08PCD52DB/ref=zg_bs_entertainment-collectibles_cr_sccl_10/146-4176987-7531425?pd_rd_i=B08PCD52DB,Entertainment Collectibles,$5.99
617,Stranger Things Sadie Sink as Max One Summer Can Change Everthing 8 x 10 Inch Photo,#12,7,3.9 out of 5 stars,https://www.amazon.com/product-reviews/B07VDBF473/ref=zg_bs_entertainment-collectibles_cr_sccl_12/146-4176987-7531425?pd_rd_i=B07VDBF473,Entertainment Collectibles,$7.95
618,Janet Jackson 1989 Rhythm Nation 1814 Pin Rare Vintage,#13,2,4.0 out of 5 stars,https://www.amazon.com/product-reviews/B09RMRB36J/ref=zg_bs_entertainment-collectibles_cr_sccl_13/146-4176987-7531425?pd_rd_i=B09RMRB36J,Entertainment Collectibles,$24.99
619,[],#14,2,4.0 out of 5 stars,https://www.amazon.com/product-reviews/B09RMRB36J/ref=zg_bs_entertainment-collectibles_cr_sccl_13/146-4176987-7531425?pd_rd_i=B09RMRB36J,Entertainment Collectibles,$99.95
620,[],#15,2,4.0 out of 5 stars,https://www.amazon.com/product-reviews/B09RMRB36J/ref=zg_bs_entertainment-collectibles_cr_sccl_13/146-4176987-7531425?pd_rd_i=B09RMRB36J,Entertainment Collectibles,[]
621,[],#16,15,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B00JGEEWJG/ref=zg_bs_entertainment-collectibles_cr_sccl_16/146-4176987-7531425?pd_rd_i=B00JGEEWJG,Entertainment Collectibles,[]
622,Magnum P.I. Tom Selleck as Magnum and John Hillerman as Higgins with dobermans 8 x 10 Inch Photo,#17,1,5.0 out of 5 stars,https://www.amazon.com/product-reviews/B01LY8J4K1/ref=zg_bs_entertainment-collectibles_cr_sccl_17/146-4176987-7531425?pd_rd_i=B01LY8J4K1,Entertainment Collectibles,$7.95
623,[],#18,1,5.0 out of 5 stars,https://www.amazon.com/product-reviews/B01LY8J4K1/ref=zg_bs_entertainment-collectibles_cr_sccl_17/146-4176987-7531425?pd_rd_i=B01LY8J4K1,Entertainment Collectibles,[]
624,[],#19,1,5.0 out of 5 stars,https://www.amazon.com/product-reviews/B01LY8J4K1/ref=zg_bs_entertainment-collectibles_cr_sccl_17/146-4176987-7531425?pd_rd_i=B01LY8J4K1,Entertainment Collectibles,$35.00
625,[],#20,1,5.0 out of 5 stars,https://www.amazon.com/product-reviews/B01LY8J4K1/ref=zg_bs_entertainment-collectibles_cr_sccl_17/146-4176987-7531425?pd_rd_i=B01LY8J4K1,Entertainment Collectibles,[]
626,Jumper: Jumpscars #1 VF ; Oni comic book,#21,1,5.0 out of 5 stars,https://www.amazon.com/product-reviews/B07661LDT4/ref=zg_bs_entertainment-collectibles_cr_sccl_21/146-4176987-7531425?pd_rd_i=B07661LDT4,Entertainment Collectibles,$14.99
627,Disney Pin - It's A Small World - A Smile Means Happiness & Friendship,#22,5,5.0 out of 5 stars,https://www.amazon.com/product-reviews/B07T1S5ZVM/ref=zg_bs_entertainment-collectibles_cr_sccl_22/146-4176987-7531425?pd_rd_i=B07T1S5ZVM,Entertainment Collectibles,$17.95
628,"2017 Topps WWE Road to Wrestlemania HUGE Factory Sealed HANGER Box with 42 Cards includes (5) EXCLUSIVE RTW Cards! Look for Cards,Relics & Autographs of WWE Superstars Sting, Jon Cena,Ric Flair & More",#23,143,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B07BH4BM6S/ref=zg_bs_entertainment-collectibles_cr_sccl_23/146-4176987-7531425?pd_rd_i=B07BH4BM6S,Entertainment Collectibles,$19.95
629,[],#24,143,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B07BH4BM6S/ref=zg_bs_entertainment-collectibles_cr_sccl_23/146-4176987-7531425?pd_rd_i=B07BH4BM6S,Entertainment Collectibles,$4.00
630,[],#25,143,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B07BH4BM6S/ref=zg_bs_entertainment-collectibles_cr_sccl_23/146-4176987-7531425?pd_rd_i=B07BH4BM6S,Entertainment Collectibles,$4.00
631,[],#26,143,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B07BH4BM6S/ref=zg_bs_entertainment-collectibles_cr_sccl_23/146-4176987-7531425?pd_rd_i=B07BH4BM6S,Entertainment Collectibles,$49.95
632,[],#27,143,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B07BH4BM6S/ref=zg_bs_entertainment-collectibles_cr_sccl_23/146-4176987-7531425?pd_rd_i=B07BH4BM6S,Entertainment Collectibles,[]
633,[],#28,143,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B07BH4BM6S/ref=zg_bs_entertainment-collectibles_cr_sccl_23/146-4176987-7531425?pd_rd_i=B07BH4BM6S,Entertainment Collectibles,[]
634,[],#29,143,4.4 out of 5 stars,https://www.amazon.com/product-reviews/B07BH4BM6S/ref=zg_bs_entertainment-collectibles_cr_sccl_23/146-4176987-7531425?pd_rd_i=B07BH4BM6S,Entertainment Collectibles,$5.99
635,Disney Pin - Minnie Mouse Icon - Jeweled Outline,#30,5,4.5 out of 5 stars,https://www.amazon.com/product-reviews/B071YXQX8D/ref=zg_bs_entertainment-collectibles_cr_sccl_30/146-4176987-7531425?pd_rd_i=B071YXQX8D,Entertainment Collectibles,$17.95
636,[],#1,"70,735",4.9 out of 5 stars,https://www.amazon.com/product-reviews/B01K8RL0AI/ref=zg_bs_gift-cards_cr_sccl_1/146-4176987-7531425?pd_rd_i=B01K8RL0AI,Gift Cards,[]
637,Amazon.com Gift Card in a Reveal (Various Designs),#2,"70,735",4.9 out of 5 stars,https://www.amazon.com/product-reviews/B01JQSONCC/ref=zg_bs_gift-cards_cr_sccl_2/146-4176987-7531425?pd_rd_i=B01JQSONCC,Gift Cards,$15.00
638,Amazon.com eGift Card,#3,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B09KXT1HLH/ref=zg_bs_gift-cards_cr_sccl_3/146-4176987-7531425?pd_rd_i=B09KXT1HLH,Gift Cards,$50.00
639,Amazon.com eGift Card,#4,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B0B5QKGYQ1/ref=zg_bs_gift-cards_cr_sccl_4/146-4176987-7531425?pd_rd_i=B0B5QKGYQ1,Gift Cards,$50.00
640,Amazon.com eGift Card,#5,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B07PCMWTSG/ref=zg_bs_gift-cards_cr_sccl_5/146-4176987-7531425?pd_rd_i=B07PCMWTSG,Gift Cards,$50.00
641,Amazon.com eGift Card,#6,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B004LLIKVU/ref=zg_bs_gift-cards_cr_sccl_6/146-4176987-7531425?pd_rd_i=B004LLIKVU,Gift Cards,$50.00
642,Amazon.com eGift Card,#7,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B09V2Y41ZR/ref=zg_bs_gift-cards_cr_sccl_7/146-4176987-7531425?pd_rd_i=B09V2Y41ZR,Gift Cards,$50.00
643,"Apple Gift Card - App Store, iTunes, iPhone, iPad, AirPods, MacBook, accessories and more (Email Delivery)",#8,"44,826",4.7 out of 5 stars,https://www.amazon.com/product-reviews/B08F3C99KN/ref=zg_bs_gift-cards_cr_sccl_8/146-4176987-7531425?pd_rd_i=B08F3C99KN,Gift Cards,$25.00
644,Amazon.com Gift Card in a Birthday Pop-Up Box,#9,"41,686",4.9 out of 5 stars,https://www.amazon.com/product-reviews/B06ZY43PDR/ref=zg_bs_gift-cards_cr_sccl_9/146-4176987-7531425?pd_rd_i=B06ZY43PDR,Gift Cards,$50.00
645,Amazon.com Gift Card in Various Gift Boxes,#10,"93,113",4.9 out of 5 stars,https://www.amazon.com/product-reviews/B01K8RMDO0/ref=zg_bs_gift-cards_cr_sccl_10/146-4176987-7531425?pd_rd_i=B01K8RMDO0,Gift Cards,$25.00
646,Amazon.com Gift Card in a Reveal (Various Designs),#11,"70,735",4.9 out of 5 stars,https://www.amazon.com/product-reviews/B072F9T6VX/ref=zg_bs_gift-cards_cr_sccl_11/146-4176987-7531425?pd_rd_i=B072F9T6VX,Gift Cards,$20.00
647,Amazon.com eGift Card,#12,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B086FNYH28/ref=zg_bs_gift-cards_cr_sccl_12/146-4176987-7531425?pd_rd_i=B086FNYH28,Gift Cards,$50.00
648,Amazon.com Gift Card in a Birthday Gift Box (Various Designs),#13,"55,002",4.9 out of 5 stars,https://www.amazon.com/product-reviews/B0866RXCBJ/ref=zg_bs_gift-cards_cr_sccl_13/146-4176987-7531425?pd_rd_i=B0866RXCBJ,Gift Cards,$25.00
649,$100 Visa Gift Card (plus $5.95 Purchase Fee),#14,"29,341",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B01MSBQB1P/ref=zg_bs_gift-cards_cr_sccl_14/146-4176987-7531425?pd_rd_i=B01MSBQB1P,Gift Cards,$105.95
650,"Google Play gift code - give the gift of games, apps and more (Email Delivery - US Only)",#15,"37,962",4.4 out of 5 stars,https://www.amazon.com/product-reviews/B074T91QTZ/ref=zg_bs_gift-cards_cr_sccl_15/146-4176987-7531425?pd_rd_i=B074T91QTZ,Gift Cards,$25.00
651,Amazon.com Gift Card for Any Amount in a Flower Pot Reveal (Classic White Card Design),#16,"16,445",4.9 out of 5 stars,https://www.amazon.com/product-reviews/B01IE42ST4/ref=zg_bs_gift-cards_cr_sccl_16/146-4176987-7531425?pd_rd_i=B01IE42ST4,Gift Cards,$25.00
652,Amazon.com Print at Home Gift Card,#17,"74,292",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B0B618GNXN/ref=zg_bs_gift-cards_cr_sccl_17/146-4176987-7531425?pd_rd_i=B0B618GNXN,Gift Cards,$50.00
653,Amazon.com eGift Card,#18,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B09RX1DBJP/ref=zg_bs_gift-cards_cr_sccl_18/146-4176987-7531425?pd_rd_i=B09RX1DBJP,Gift Cards,$50.00
654,Amazon.com Gift Card in a Mini Envelope,#19,"98,537",4.9 out of 5 stars,https://www.amazon.com/product-reviews/B06WVJBLBQ/ref=zg_bs_gift-cards_cr_sccl_19/146-4176987-7531425?pd_rd_i=B06WVJBLBQ,Gift Cards,$10.00
655,$200 Visa Gift Card (plus $6.95 Purchase Fee),#20,"13,107",4.7 out of 5 stars,https://www.amazon.com/product-reviews/B07HJD9FVV/ref=zg_bs_gift-cards_cr_sccl_20/146-4176987-7531425?pd_rd_i=B07HJD9FVV,Gift Cards,$206.95
656,Amazon.com eGift Card,#21,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B07TLL1H7F/ref=zg_bs_gift-cards_cr_sccl_21/146-4176987-7531425?pd_rd_i=B07TLL1H7F,Gift Cards,$50.00
657,Amazon.com Gift Card in a Birthday Gift Box (Various Designs),#22,"55,002",4.9 out of 5 stars,https://www.amazon.com/product-reviews/B01C9MW8Z6/ref=zg_bs_gift-cards_cr_sccl_22/146-4176987-7531425?pd_rd_i=B01C9MW8Z6,Gift Cards,$50.00
658,Amazon.com eGift Card,#23,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B07TMNGSN4/ref=zg_bs_gift-cards_cr_sccl_23/146-4176987-7531425?pd_rd_i=B07TMNGSN4,Gift Cards,$50.00
659,DoorDash Gift Cards - Email Delivery,#24,"15,321",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B07ZDX292M/ref=zg_bs_gift-cards_cr_sccl_24/146-4176987-7531425?pd_rd_i=B07ZDX292M,Gift Cards,$25.00
660,Amazon.com eGift Card,#25,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B0B13ZT755/ref=zg_bs_gift-cards_cr_sccl_25/146-4176987-7531425?pd_rd_i=B0B13ZT755,Gift Cards,$50.00
661,Amazon.com eGift Card,#26,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B09BZ4VF5R/ref=zg_bs_gift-cards_cr_sccl_26/146-4176987-7531425?pd_rd_i=B09BZ4VF5R,Gift Cards,$50.00
662,Amazon.com eGift Card,#27,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B0B5QLXMCD/ref=zg_bs_gift-cards_cr_sccl_27/146-4176987-7531425?pd_rd_i=B0B5QLXMCD,Gift Cards,$50.00
663,Amazon.com Gift Card for any amount in a Reveal,#28,"12,377",4.9 out of 5 stars,https://www.amazon.com/product-reviews/B01K8RL9C2/ref=zg_bs_gift-cards_cr_sccl_28/146-4176987-7531425?pd_rd_i=B01K8RL9C2,Gift Cards,$20.00
664,Amazon.com eGift Card,#29,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B0B5QKJTR6/ref=zg_bs_gift-cards_cr_sccl_29/146-4176987-7531425?pd_rd_i=B0B5QKJTR6,Gift Cards,$50.00
665,Amazon.com eGift Card,#30,"817,360",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B07MB4HN9X/ref=zg_bs_gift-cards_cr_sccl_30/146-4176987-7531425?pd_rd_i=B07MB4HN9X,Gift Cards,$50.00
666,"CELSIUS Essential Energy Drink 12 Fl Oz, Peach Mango Green Tea (Pack of 4)",#1,"81,224",4.7 out of 5 stars,https://www.amazon.com/product-reviews/B09QF49KR8/ref=zg_bs_grocery_cr_sccl_1/146-4176987-7531425?pd_rd_i=B09QF49KR8,Grocery & Gourmet Food,$9.91 - $81.00
667,"Sparkling Ice, Black Cherry Sparkling Water, Zero Sugar Flavored Water, with Vitamins and Antioxidants, Low Calorie Beverage, 17 fl oz Bottles (Pack of 12)",#2,"120,369",4.7 out of 5 stars,https://www.amazon.com/product-reviews/B07VXZ8RJK/ref=zg_bs_grocery_cr_sccl_2/146-4176987-7531425?pd_rd_i=B07VXZ8RJK,Grocery & Gourmet Food,$9.91 - $40.98
668,"Califia Farms - Cold Brew Coffee, Black Unsweetened Concentrated, 32 oz | Makes 8 Servings | Clean Energy | Smooth & Balanced | Whole30 | Keto | Non-GMO | Low Calorie | Shelf Stable",#3,"1,111",4.1 out of 5 stars,https://www.amazon.com/product-reviews/B096PZPFMV/ref=zg_bs_grocery_cr_sccl_3/146-4176987-7531425?pd_rd_i=B096PZPFMV,Grocery & Gourmet Food,$8.99 - $84.98
669,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 10.5 Ounce (Pack of 12)",#4,"55,592",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B09919L3HF/ref=zg_bs_grocery_cr_sccl_4/146-4176987-7531425?pd_rd_i=B09919L3HF,Grocery & Gourmet Food,$20.99 - $89.99
670,"Goldfish Crackers Big Smiles with Cheddar, Colors, and Pretzel Crackers, Snack Packs, 30 CT Variety Pack Box",#5,"68,425",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B08TVWL23K/ref=zg_bs_grocery_cr_sccl_5/146-4176987-7531425?pd_rd_i=B08TVWL23K,Grocery & Gourmet Food,$8.79 - $47.00
671,"Lavazza Dek Whole Bean Coffee Blend, Decaffeinated Dark Espresso Roast, 1.1-Pound Bag , Authentic Italian, Blended and roasted in Italy, Creamy with smooth flavor and exceptional aroma",#6,"68,985",4.6 out of 5 stars,https://www.amazon.com/product-reviews/B07BPDBMW1/ref=zg_bs_grocery_cr_sccl_6/146-4176987-7531425?pd_rd_i=B07BPDBMW1,Grocery & Gourmet Food,$9.28 - $286.97
672,"Nespresso Capsules VertuoLine, Medium and Dark Roast Coffee, Variety Pack, Stormio, Odacio, Melozio, 30 Count, Brews 7.77 Ounce",#7,"46,996",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B08GMDPC7G/ref=zg_bs_grocery_cr_sccl_7/146-4176987-7531425?pd_rd_i=B08GMDPC7G,Grocery & Gourmet Food,$36.00 - $36.05
673,"Blue Diamond Almonds Oven Roasted Dark Chocolate Flavored Snack Nuts, 25 Oz Resealable Bag (Pack of 1)",#8,"53,202",4.7 out of 5 stars,https://www.amazon.com/product-reviews/B09TV818MR/ref=zg_bs_grocery_cr_sccl_8/146-4176987-7531425?pd_rd_i=B09TV818MR,Grocery & Gourmet Food,$6.99 - $29.10
674,Starbucks K-Cup Coffee Pods—Medium & Dark Roast Variety Pack—100% Arabica—6 boxes (60 pods total),#9,"39,389",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B0B5FWN8XP/ref=zg_bs_grocery_cr_sccl_9/146-4176987-7531425?pd_rd_i=B0B5FWN8XP,Grocery & Gourmet Food,$24.18 - $162.10
675,"Frito-Lay Coffee Pairing Variety Pack, Chips, Cookies, Nuts, 30 Count (Pack of 1)",#10,"112,599",4.7 out of 5 stars,https://www.amazon.com/product-reviews/B0B4BYSPB8/ref=zg_bs_grocery_cr_sccl_10/146-4176987-7531425?pd_rd_i=B0B4BYSPB8,Grocery & Gourmet Food,$21.86 - $55.45
676,"The Original Donut Shop Dark, Single-Serve Keurig K-Cup Pods, Dark Roast Coffee, 12 Count (Pack of 6)",#11,"65,434",4.8 out of 5 stars,https://www.amazon.com/product-reviews/B09TRGN675/ref=zg_bs_grocery_cr_sccl_11/146-4176987-7531425?pd_rd_i=B09TRGN675,Grocery & Gourmet Food,$18.98 - $115.18
677,"Nespresso Capsules VertuoLine, Barista Flavored Pack, Mild Roast Coffee, 30 Count Coffee Pods, Brews 7.77 Ounce",#12,"33,709",4.7 out of 5 stars,https://www.amazon.com/product-reviews/B09NF86XM1/ref=zg_bs_grocery_cr_sccl_12/146-4176987-7531425?pd_rd_i=B09NF86XM1,Grocery & Gourmet Food,$37.50 - $37.55
